regiao,sexo,geracao,fx_etaria,decada,religiao,renda,ensino,pres1,pres2,atitude_pt,nota_pt,PT,PSDB,ano,esquerda_direita,peso,PL
Nordeste,feminino,boomers,+60,1950s,católica,até 2 s.m,superior,PT,PT,não gosta,2.0,1,,2022,esquerda,0.592248938729443,0.0
Nordeste,feminino,geracaoX,45-59,1970s,católica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,1.09515161486861,1.0
Nordeste,masculino,millenials,30-44,1980s,evangélica,até 2 s.m,fundamental,PL,PL,neutro,6.0,0,,2022,direita,1.0257359074708,1.0
Norte/Centro-Oeste,masculino,boomers,+60,1950s,católica,2 a 5 s.m,fundamental,PL,PL,não gosta,0.0,0,,2022,,1.69089157045722,1.0
Sudeste,feminino,geracaoX,45-59,1970s,evangélica,até 2 s.m,médio,PL,PL,não gosta,0.0,0,,2022,esquerda,0.567402799982831,1.0
Nordeste,feminino,geracaoX,45-59,1970s,católica,até 2 s.m,médio,PT,PT,gosta,10.0,1,,2022,esquerda,0.664978762320707,0.0
Sudeste,masculino,geracaoX,45-59,1970s,católica,+ de 5 s.m,médio,PL,PL,não gosta,3.0,0,,2022,direita,0.802047253351898,1.0
Sudeste,masculino,millenials,30-44,1980s,católica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,1.04375318509353,1.0
Sudeste,masculino,geracaoX,45-59,1970s,católica,2 a 5 s.m,médio,PL,PT,neutro,5.0,1,,2022,direita,0.987542757922458,0.0
Sudeste,feminino,millenials,30-44,1980s,católica,até 2 s.m,fundamental,PT,PT,gosta,7.0,1,,2022,centro,1.11736753901838,0.0
Sudeste,masculino,geracaoX,45-59,1960s,católica,até 2 s.m,fundamental,PL,PL,neutro,5.0,0,,2022,direita,1.04493282011397,1.0
Sudeste,feminino,millenials,30-44,1980s,outras,até 2 s.m,médio,branco_nulo,PL,não gosta,0.0,0,,2022,direita,0.599699076279965,1.0
Sudeste,masculino,millenials,30-44,1990s,católica,2 a 5 s.m,fundamental,PL,PL,não gosta,0.0,0,,2022,direita,0.908571520708472,1.0
Nordeste,feminino,millenials,16-29,1990s,evangélica,até 2 s.m,fundamental,PT,PT,gosta,7.0,1,,2022,esquerda,1.30952064948615,0.0
Sul,masculino,geracaoX,45-59,1970s,católica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,0.646287124709341,1.0
Sul,feminino,millenials,16-29,1990s,evangélica,2 a 5 s.m,superior,,,gosta,9.0,0,,2022,esquerda,0.766626451133665,0.0
Sul,masculino,boomers,+60,1950s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,7.0,1,,2022,direita,1.4397675230985,0.0
Sul,feminino,geracaoX,45-59,1970s,católica,+ de 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,1.69275844462723,1.0
Nordeste,masculino,millenials,30-44,1990s,católica,até 2 s.m,fundamental,PT,PT,gosta,9.0,1,,2022,não sabe,1.09672891890584,0.0
Nordeste,feminino,boomers,+60,1950s,católica,2 a 5 s.m,fundamental,,PL,não gosta,0.0,0,,2022,direita,2.43972635021287,1.0
Sul,masculino,boomers,+60,1960s,católica,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,,2022,esquerda,0.826215691318142,0.0
Sul,masculino,boomers,+60,1960s,sem religião,2 a 5 s.m,médio,PT,PT,gosta,9.0,1,,2022,esquerda,0.826215691318142,0.0
Sul,feminino,silenciosa,+60,1940s,outras,até 2 s.m,fundamental,,,não gosta,0.0,0,,2022,não sabe,1.04385206860681,0.0
Nordeste,feminino,geracaoZ,16-29,2000s,católica,até 2 s.m,superior,PT,PT,não gosta,4.0,1,,2022,centro,0.934098770398802,0.0
Nordeste,feminino,geracaoZ,16-29,2000s,evangélica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,centro,1.38678347381316,1.0
Sudeste,masculino,millenials,30-44,1980s,sem religião,2 a 5 s.m,médio,,branco_nulo,neutro,5.0,0,,2022,centro,0.884403663575302,0.0
Sudeste,feminino,geracaoZ,16-29,2000s,evangélica,até 2 s.m,médio,PL,PL,não gosta,2.0,0,,2022,direita,0.90664422878415,1.0
Sudeste,feminino,millenials,30-44,1990s,evangélica,até 2 s.m,médio,Outros,PL,neutro,5.0,0,,2022,direita,0.641205318841855,1.0
Sudeste,masculino,geracaoZ,16-29,2000s,outras,até 2 s.m,médio,,,gosta,9.0,0,,2022,esquerda,0.601745468430522,0.0
Sudeste,feminino,geracaoZ,16-29,1990s,evangélica,2 a 5 s.m,superior,PL,PL,não gosta,0.0,0,,2022,direita,1.31263195402568,1.0
Norte/Centro-Oeste,feminino,boomers,+60,1960s,católica,2 a 5 s.m,fundamental,PT,,gosta,10.0,0,,2022,direita,1.76271735399094,0.0
Nordeste,masculino,boomers,45-59,1960s,outras,até 2 s.m,médio,,,não gosta,0.0,0,,2022,centro,0.702757900310543,0.0
Nordeste,feminino,boomers,+60,1950s,evangélica,até 2 s.m,fundamental,,,não gosta,0.0,0,,2022,não sabe,1.17398791703308,0.0
Nordeste,feminino,geracaoX,45-59,1960s,católica,até 2 s.m,médio,PT,PT,gosta,7.0,1,,2022,não sabe,0.392028307718242,0.0
Nordeste,feminino,millenials,16-29,1990s,católica,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,,2022,esquerda,0.729607923974998,0.0
Nordeste,feminino,boomers,+60,1960s,evangélica,até 2 s.m,médio,PT,PT,gosta,10.0,1,,2022,esquerda,0.673697123257221,0.0
Nordeste,feminino,boomers,+60,1960s,católica,até 2 s.m,médio,PT,PT,gosta,10.0,1,,2022,não sabe,0.397168087328782,0.0
Nordeste,feminino,millenials,30-44,1980s,evangélica,até 2 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,0.702829012337601,1.0
Nordeste,feminino,geracaoZ,16-29,1990s,sem religião,até 2 s.m,fundamental,,,gosta,7.0,0,,2022,não sabe,1.8516211647694,0.0
Sudeste,masculino,millenials,30-44,1980s,evangélica,,médio,PL,PL,não gosta,0.0,0,,2022,direita,0.487636773645518,1.0
Sul,feminino,boomers,+60,1940s,evangélica,até 2 s.m,fundamental,PL,PL,não gosta,1.0,0,,2022,direita,1.04385206860681,1.0
Norte/Centro-Oeste,feminino,millenials,16-29,1990s,evangélica,2 a 5 s.m,superior,PL,PL,não gosta,0.0,0,,2022,direita,0.991909542382608,1.0
Nordeste,feminino,millenials,30-44,1990s,sem religião,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,,2022,esquerda,1.23759882822793,0.0
Sul,feminino,boomers,+60,1960s,evangélica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,0.986521363720392,1.0
Sul,feminino,geracaoX,45-59,1960s,católica,até 2 s.m,superior,,,não gosta,4.0,0,,2022,centro,0.519783755599158,0.0
Sudeste,feminino,geracaoX,45-59,1970s,evangélica,2 a 5 s.m,superior,Outros,branco_nulo,neutro,5.0,0,,2022,centro,1.03659369420279,0.0
Sudeste,feminino,geracaoX,45-59,1970s,evangélica,+ de 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,1.62443881893692,1.0
Nordeste,feminino,geracaoZ,16-29,2000s,sem religião,2 a 5 s.m,médio,PT,PT,gosta,7.0,1,,2022,esquerda,1.74992596316816,0.0
Nordeste,masculino,millenials,30-44,1990s,católica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,1.03649409839712,1.0
Nordeste,masculino,geracaoZ,16-29,2000s,sem religião,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,,2022,não sabe,1.55074032552107,0.0
Nordeste,feminino,geracaoZ,16-29,1990s,católica,até 2 s.m,médio,PT,PT,gosta,7.0,1,,2022,não sabe,0.751473061694116,0.0
Nordeste,masculino,millenials,16-29,1990s,católica,2 a 5 s.m,médio,PT,PT,gosta,7.0,1,,2022,esquerda,1.30790997131543,0.0
Nordeste,feminino,geracaoX,45-59,1970s,evangélica,até 2 s.m,médio,PL,PL,gosta,8.0,0,,2022,direita,0.839109798403333,1.0
Nordeste,feminino,geracaoZ,16-29,2000s,católica,até 2 s.m,fundamental,,,gosta,10.0,0,,2022,não sabe,1.46737501192107,0.0
Nordeste,feminino,millenials,30-44,1980s,católica,até 2 s.m,médio,PT,PT,gosta,10.0,1,,2022,não sabe,0.702829012337601,0.0
Nordeste,masculino,boomers,+60,1940s,sem religião,,fundamental,PT,PT,,,1,,2022,não sabe,2.04328083222284,0.0
Nordeste,feminino,boomers,45-59,1960s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,,2022,não sabe,0.501676885946596,0.0
Nordeste,feminino,millenials,16-29,1990s,evangélica,até 2 s.m,médio,branco_nulo,branco_nulo,neutro,5.0,0,,2022,não sabe,0.443019731402656,0.0
Nordeste,masculino,millenials,16-29,1990s,católica,até 2 s.m,fundamental,,,gosta,10.0,0,,2022,não sabe,1.09672891890584,0.0
Nordeste,masculino,geracaoX,45-59,1960s,católica,2 a 5 s.m,fundamental,PL,PL,não gosta,0.0,0,,2022,direita,1.59830672293843,1.0
Nordeste,masculino,geracaoX,45-59,1970s,católica,até 2 s.m,fundamental,PL,PT,não gosta,4.0,1,,2022,não sabe,1.22462936990918,0.0
Nordeste,feminino,millenials,30-44,1980s,outras,+ de 5 s.m,superior,,PT,não gosta,0.0,1,,2022,esquerda,0.765805614391999,0.0
Sudeste,masculino,geracaoX,45-59,1970s,católica,+ de 5 s.m,superior,PL,PL,gosta,7.0,0,,2022,direita,1.50917957459792,1.0
Sudeste,masculino,geracaoX,30-44,1980s,católica,até 2 s.m,médio,branco_nulo,branco_nulo,neutro,5.0,0,,2022,centro,0.633769508959784,0.0
Sudeste,feminino,geracaoX,30-44,1980s,católica,2 a 5 s.m,médio,PL,PL,não conhece,,0,,2022,não sabe,0.987642687311074,1.0
Sudeste,masculino,geracaoZ,16-29,1990s,sem religião,2 a 5 s.m,médio,PT,PT,gosta,7.0,1,,2022,,0.991012884669732,0.0
Sudeste,masculino,boomers,+60,1950s,católica,até 2 s.m,fundamental,PL,PL,não gosta,0.0,0,,2022,direita,0.838946507652938,1.0
Sudeste,feminino,geracaoX,45-59,1970s,católica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,0.93445404258261,1.0
Sudeste,feminino,millenials,16-29,1990s,outras,+ de 5 s.m,superior,Outros,PT,neutro,5.0,1,,2022,esquerda,2.03638371930747,0.0
Sudeste,masculino,boomers,45-59,1960s,católica,até 2 s.m,médio,PT,PT,gosta,10.0,1,,2022,não sabe,0.599638398908668,0.0
Sudeste,feminino,geracaoX,45-59,1970s,evangélica,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,,2022,não sabe,0.93445404258261,0.0
Sudeste,feminino,geracaoZ,16-29,2000s,outras,2 a 5 s.m,médio,PT,PT,gosta,8.0,1,,2022,esquerda,1.1832931675373,0.0
Sudeste,feminino,boomers,+60,1940s,católica,até 2 s.m,fundamental,PT,PT,gosta,9.0,1,,2022,centro,1.00172226395002,0.0
Sudeste,masculino,geracaoX,45-59,1970s,católica,até 2 s.m,médio,,,não gosta,0.0,0,,2022,centro,0.599638398908668,0.0
Sudeste,masculino,boomers,+60,1950s,sem religião,2 a 5 s.m,superior,PL,PL,não gosta,0.0,0,,2022,centro,0.879533578318175,1.0
Norte/Centro-Oeste,masculino,silenciosa,+60,1940s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,,2022,esquerda,0.388079350011368,0.0
Nordeste,masculino,geracaoX,45-59,1970s,católica,até 2 s.m,superior,PT,PT,gosta,10.0,1,,2022,esquerda,0.61779634538196,0.0
Nordeste,feminino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,,2022,esquerda,1.22475329007692,0.0
Nordeste,masculino,geracaoZ,16-29,2000s,evangélica,2 a 5 s.m,médio,,PL,não gosta,3.0,0,,2022,direita,0.684707766891182,1.0
Norte/Centro-Oeste,feminino,millenials,30-44,1980s,católica,até 2 s.m,médio,,,não gosta,0.0,0,,2022,não sabe,0.640770133731265,0.0
Sul,masculino,millenials,30-44,1980s,católica,+ de 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,1.49838645498227,1.0
Sul,feminino,millenials,30-44,1990s,sem religião,+ de 5 s.m,superior,PT,PT,gosta,8.0,1,,2022,esquerda,0.576961181352452,0.0
Sudeste,masculino,millenials,16-29,1990s,evangélica,até 2 s.m,fundamental,,,gosta,8.0,0,,2022,centro,1.18084803619188,0.0
Norte/Centro-Oeste,feminino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,,,gosta,10.0,0,,2022,direita,0.65828028399977,0.0
Sudeste,masculino,geracaoX,45-59,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,,2022,esquerda,0.488187893798886,0.0
Nordeste,feminino,boomers,+60,1960s,católica,+ de 5 s.m,médio,PL,PL,não gosta,2.0,0,,2022,centro,2.43381517501689,1.0
Norte/Centro-Oeste,feminino,boomers,+60,1960s,católica,até 2 s.m,fundamental,,,não gosta,4.0,0,,2022,não sabe,1.22592059849571,0.0
Nordeste,masculino,millenials,30-44,1980s,evangélica,2 a 5 s.m,médio,PT,,gosta,10.0,0,,2022,esquerda,0.611049631023552,0.0
Sudeste,masculino,geracaoX,45-59,1970s,evangélica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,0.782609096153591,1.0
Sul,masculino,boomers,+60,1950s,evangélica,2 a 5 s.m,fundamental,PL,PL,não gosta,0.0,0,,2022,direita,1.4397675230985,1.0
Nordeste,masculino,geracaoX,45-59,1960s,católica,até 2 s.m,fundamental,,,gosta,10.0,0,,2022,esquerda,1.22462936990918,0.0
Sudeste,feminino,millenials,30-44,1980s,evangélica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,1.05599919904409,1.0
Nordeste,feminino,boomers,+60,1960s,católica,até 2 s.m,fundamental,PT,PT,gosta,9.0,1,,2022,direita,0.692107060366807,0.0
Norte/Centro-Oeste,feminino,geracaoZ,16-29,1990s,católica,2 a 5 s.m,médio,,branco_nulo,neutro,6.0,0,,2022,centro,0.745368252026154,0.0
Norte/Centro-Oeste,feminino,millenials,30-44,1980s,católica,até 2 s.m,médio,PL,PT,gosta,9.0,1,,2022,direita,0.733919447503803,0.0
Sul,feminino,geracaoX,30-44,1980s,evangélica,+ de 5 s.m,superior,PT,PT,gosta,10.0,1,,2022,esquerda,1.57281083604023,0.0
Sudeste,feminino,geracaoX,45-59,1970s,católica,2 a 5 s.m,superior,Outros,,neutro,5.0,0,,2022,esquerda,0.821481042304655,0.0
Sudeste,feminino,geracaoZ,16-29,1990s,evangélica,2 a 5 s.m,superior,PL,PL,não gosta,0.0,0,,2022,direita,0.928331713677541,1.0
Nordeste,masculino,geracaoX,45-59,1960s,católica,até 2 s.m,fundamental,Outros,PL,não gosta,0.0,0,,2022,direita,0.572141310208832,1.0
Norte/Centro-Oeste,masculino,boomers,45-59,1960s,católica,2 a 5 s.m,fundamental,PL,PL,não gosta,0.0,0,,2022,direita,1.45717833871789,1.0
Sudeste,feminino,millenials,30-44,1980s,evangélica,2 a 5 s.m,superior,PL,PL,não gosta,0.0,0,,2022,direita,1.09559607550378,1.0
Sul,feminino,millenials,16-29,1990s,outras,até 2 s.m,médio,branco_nulo,,gosta,10.0,0,,2022,centro,0.22924248700544,0.0
Sudeste,feminino,boomers,+60,1950s,outras,2 a 5 s.m,superior,PL,PL,não gosta,0.0,0,,2022,não sabe,1.05018420037028,1.0
Sudeste,masculino,geracaoZ,16-29,1990s,evangélica,+ de 5 s.m,superior,PL,PL,neutro,5.0,0,,2022,direita,0.892840668269293,1.0
Norte/Centro-Oeste,feminino,millenials,16-29,1990s,católica,,médio,PT,PT,gosta,8.0,1,,2022,direita,0.784715321324294,0.0
Nordeste,masculino,millenials,30-44,1980s,evangélica,até 2 s.m,fundamental,PL,PL,não gosta,0.0,0,,2022,direita,0.604707300077172,1.0
Norte/Centro-Oeste,masculino,millenials,16-29,1990s,evangélica,2 a 5 s.m,médio,PT,PT,gosta,8.0,1,,2022,esquerda,0.557094751232788,0.0
Nordeste,masculino,millenials,30-44,1980s,sem religião,até 2 s.m,superior,,,gosta,10.0,0,,2022,direita,0.517459331397145,0.0
Nordeste,masculino,geracaoZ,16-29,1990s,sem religião,até 2 s.m,médio,PT,PT,gosta,7.0,1,,2022,centro,0.629361773609333,0.0
Sudeste,feminino,geracaoX,45-59,1960s,católica,+ de 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,centro,0.957663668772222,1.0
Norte/Centro-Oeste,masculino,boomers,+60,1960s,católica,,fundamental,PL,PL,não gosta,0.0,0,,2022,direita,0.528460832114968,1.0
Sudeste,feminino,geracaoX,45-59,1970s,evangélica,até 2 s.m,médio,PL,PL,não gosta,4.0,0,,2022,direita,0.715982638972549,1.0
Norte/Centro-Oeste,masculino,geracaoZ,16-29,2000s,evangélica,,médio,PL,PL,não gosta,4.0,0,,2022,direita,1.0588835030034,1.0
Sudeste,feminino,millenials,16-29,1990s,evangélica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,1.05599919904409,1.0
Sudeste,feminino,millenials,16-29,1990s,evangélica,2 a 5 s.m,médio,PL,PL,não gosta,1.0,0,,2022,direita,1.05599919904409,1.0
Sudeste,feminino,millenials,30-44,1980s,evangélica,+ de 5 s.m,superior,PL,PL,não gosta,2.0,0,,2022,direita,1.5093322883827,1.0
Norte/Centro-Oeste,masculino,geracaoX,45-59,1970s,evangélica,até 2 s.m,fundamental,PT,PT,neutro,5.0,1,,2022,esquerda,0.597450627267031,0.0
Norte/Centro-Oeste,feminino,geracaoZ,16-29,2000s,evangélica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,1.44812940707045,1.0
Norte/Centro-Oeste,feminino,millenials,30-44,1990s,evangélica,até 2 s.m,médio,PL,PL,não gosta,0.0,0,,2022,não sabe,0.462617209586876,1.0
Sul,masculino,silenciosa,+60,1930s,católica,até 2 s.m,fundamental,PL,PL,não gosta,0.0,0,,2022,direita,0.874230391975869,1.0
Sul,masculino,boomers,+60,1960s,católica,2 a 5 s.m,médio,,,não conhece,,0,,2022,centro,0.826215691318142,0.0
Sul,masculino,boomers,45-59,1960s,outras,+ de 5 s.m,superior,,,não gosta,0.0,0,,2022,direita,1.2462969479025,0.0
Norte/Centro-Oeste,masculino,millenials,30-44,1980s,católica,2 a 5 s.m,fundamental,,,não gosta,1.0,0,,2022,centro,1.94341535226369,0.0
Norte/Centro-Oeste,masculino,boomers,+60,1950s,católica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,0.847170237991291,1.0
Norte/Centro-Oeste,masculino,geracaoX,45-59,1970s,evangélica,,superior,PL,PL,não gosta,0.0,0,,2022,direita,1.2779056281029,1.0
Norte/Centro-Oeste,masculino,geracaoX,45-59,1960s,outras,até 2 s.m,médio,PT,PT,gosta,10.0,1,,2022,não sabe,0.507746922692188,0.0
Nordeste,masculino,geracaoX,45-59,1970s,sem religião,até 2 s.m,fundamental,Outros,branco_nulo,não gosta,0.0,0,,2022,não sabe,0.970495785239728,0.0
Sudeste,feminino,geracaoX,30-44,1970s,católica,até 2 s.m,médio,PT,PT,gosta,8.0,1,,2022,esquerda,0.756736003483455,0.0
Norte/Centro-Oeste,feminino,millenials,30-44,1980s,outras,+ de 5 s.m,superior,PT,PT,neutro,5.0,1,,2022,centro,2.1758477205652,0.0
Norte/Centro-Oeste,feminino,geracaoZ,16-29,1990s,sem religião,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,1.12832047731169,1.0
Nordeste,masculino,boomers,45-59,1960s,evangélica,2 a 5 s.m,superior,PL,PL,não gosta,0.0,0,,2022,direita,1.0174470278476,1.0
Norte/Centro-Oeste,feminino,geracaoX,30-44,1980s,evangélica,até 2 s.m,médio,PT,PT,neutro,5.0,1,,2022,centro,0.733919447503803,0.0
Norte/Centro-Oeste,masculino,millenials,30-44,1980s,sem religião,até 2 s.m,superior,PL,PT,não gosta,2.0,1,,2022,centro,0.540349729362421,0.0
Sudeste,masculino,boomers,+60,1950s,católica,2 a 5 s.m,fundamental,PL,PL,não gosta,0.0,0,,2022,direita,1.38165859528817,1.0
Nordeste,feminino,boomers,+60,1950s,evangélica,2 a 5 s.m,médio,Outros,PL,neutro,5.0,0,,2022,direita,1.40004560509198,1.0
Nordeste,feminino,boomers,+60,1950s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,,2022,direita,1.48140785872869,0.0
Sudeste,masculino,geracaoZ,16-29,2000s,sem religião,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,,2022,esquerda,1.250519067659,0.0
Norte/Centro-Oeste,feminino,millenials,30-44,1980s,católica,,superior,Outros,branco_nulo,não gosta,0.0,0,,2022,centro,0.698185984545564,0.0
Sudeste,masculino,geracaoX,45-59,1970s,católica,+ de 5 s.m,fundamental,PL,PL,não gosta,0.0,0,,2022,direita,2.99157747587028,1.0
Sudeste,masculino,geracaoZ,16-29,1990s,católica,2 a 5 s.m,fundamental,,,não conhece,,0,,2022,não sabe,2.17916067142031,0.0
Sudeste,feminino,geracaoX,45-59,1970s,evangélica,+ de 5 s.m,superior,PL,PL,não gosta,0.0,0,,2022,direita,1.80199663075391,1.0
Sudeste,feminino,geracaoZ,16-29,2000s,sem religião,até 2 s.m,médio,PT,PT,gosta,10.0,1,,2022,esquerda,0.71849853054904,0.0
Sudeste,feminino,geracaoZ,16-29,1990s,evangélica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,0.457173418586895,1.0
Nordeste,masculino,boomers,+60,1960s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,,2022,esquerda,0.425665011396269,0.0
Sudeste,masculino,boomers,+60,1960s,católica,até 2 s.m,médio,PT,PT,neutro,5.0,1,,2022,centro,0.481432424109482,0.0
Norte/Centro-Oeste,feminino,geracaoX,45-59,1970s,outras,até 2 s.m,médio,PT,PT,gosta,10.0,1,,2022,esquerda,0.765017505395534,0.0
Sudeste,masculino,millenials,30-44,1980s,sem religião,+ de 5 s.m,médio,PT,PT,gosta,10.0,1,,2022,direita,1.81444256645194,0.0
Sudeste,feminino,geracaoZ,16-29,2000s,evangélica,2 a 5 s.m,médio,PL,,não gosta,4.0,0,,2022,centro,1.49314977789531,0.0
Sudeste,feminino,boomers,+60,1950s,evangélica,,fundamental,PL,PL,não gosta,0.0,0,,2022,direita,1.26403280012399,1.0
Sul,feminino,boomers,+60,1940s,católica,+ de 5 s.m,fundamental,PT,PT,gosta,10.0,1,,2022,esquerda,2.98848335172794,0.0
Sul,feminino,millenials,30-44,1980s,evangélica,+ de 5 s.m,médio,,,não gosta,0.0,0,,2022,direita,1.91293683824312,0.0
Sul,feminino,geracaoZ,16-29,1990s,católica,até 2 s.m,médio,,,gosta,7.0,0,,2022,centro,0.668172728671783,0.0
Sul,masculino,millenials,16-29,1990s,sem religião,2 a 5 s.m,superior,PT,PT,neutro,6.0,1,,2022,esquerda,0.378512648374815,0.0
Sudeste,feminino,millenials,16-29,1990s,sem religião,até 2 s.m,superior,PT,,neutro,6.0,0,,2022,esquerda,0.711291684675861,0.0
Norte/Centro-Oeste,masculino,millenials,30-44,1980s,outras,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,1.19242323881998,1.0
Norte/Centro-Oeste,feminino,geracaoX,45-59,1960s,evangélica,,médio,PL,PL,não gosta,0.0,0,,2022,direita,1.25990513368096,1.0
Nordeste,feminino,geracaoX,30-44,1970s,outras,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,,2022,direita,1.22475329007692,0.0
Sudeste,masculino,geracaoX,45-59,1970s,sem religião,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,,2022,centro,0.461375515962761,0.0
Sudeste,feminino,boomers,+60,1950s,católica,até 2 s.m,médio,PT,PT,gosta,10.0,1,,2022,esquerda,0.33888944667603,0.0
Sudeste,masculino,geracaoX,45-59,1960s,evangélica,2 a 5 s.m,médio,,,não gosta,0.0,0,,2022,direita,0.461375515962761,0.0
Sudeste,masculino,geracaoX,45-59,1960s,católica,2 a 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,0.987542757922458,1.0
Sudeste,feminino,geracaoZ,16-29,2000s,evangélica,até 2 s.m,médio,PL,PL,não gosta,0.0,0,,2022,direita,0.423580088552269,1.0
Sudeste,feminino,millenials,30-44,1980s,outras,2 a 5 s.m,fundamental,PT,PT,não gosta,4.0,1,,2022,centro,0.745102754964659,0.0
Sudeste,masculino,boomers,+60,1960s,católica,,médio,PL,PL,não gosta,0.0,0,,2022,esquerda,0.607500099596421,1.0
Sudeste,feminino,millenials,16-29,1990s,evangélica,até 2 s.m,médio,PL,PL,não conhece,,0,,2022,esquerda,0.641205318841855,1.0
Sudeste,feminino,boomers,+60,1950s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,,2022,não sabe,1.26403280012399,0.0
Sudeste,feminino,geracaoX,45-59,1960s,evangélica,até 2 s.m,fundamental,PT,PT,não conhece,,1,,2022,direita,0.988758907044124,0.0
Sudeste,feminino,boomers,+60,1960s,evangélica,até 2 s.m,fundamental,PL,PL,não gosta,0.0,0,,2022,direita,1.00172226395002,1.0
Sudeste,feminino,millenials,30-44,1980s,sem religião,até 2 s.m,superior,PT,PT,gosta,8.0,1,,2022,centro,0.665248639914884,0.0
Sudeste,feminino,geracaoZ,16-29,2000s,sem religião,até 2 s.m,médio,PL,PL,não conhece,,0,,2022,não sabe,0.71849853054904,1.0
Sudeste,masculino,geracaoX,45-59,1970s,católica,+ de 5 s.m,superior,PL,PL,não gosta,0.0,0,,2022,direita,1.50917957459792,1.0
Norte/Centro-Oeste,masculino,geracaoX,45-59,1970s,outras,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,,2022,esquerda,0.597450627267031,0.0
Nordeste,feminino,geracaoZ,16-29,1990s,evangélica,até 2 s.m,médio,PL,PL,não conhece,,0,,2022,direita,0.842058346536544,1.0
Nordeste,masculino,millenials,30-44,1990s,católica,até 2 s.m,superior,,PT,gosta,8.0,1,,2022,não sabe,0.239528581088974,0.0
Sul,masculino,geracaoZ,16-29,2000s,sem religião,2 a 5 s.m,médio,PT,PT,não conhece,,1,,2022,esquerda,0.818389245577353,0.0
Norte/Centro-Oeste,masculino,millenials,16-29,1990s,sem religião,+ de 5 s.m,superior,,,não gosta,1.0,0,,2022,direita,0.851361637692501,0.0
Sudeste,masculino,millenials,16-29,1990s,católica,2 a 5 s.m,superior,PL,PL,não gosta,0.0,0,,2022,centro,0.98107260391134,1.0
Sudeste,masculino,boomers,+60,1950s,evangélica,,fundamental,Outros,branco_nulo,não gosta,0.0,0,,2022,centro,0.838946507652938,0.0
Nordeste,masculino,geracaoX,45-59,1960s,católica,até 2 s.m,fundamental,PT,PT,não gosta,4.0,1,,2022,direita,0.572141310208832,0.0
Nordeste,feminino,geracaoZ,16-29,2000s,sem religião,até 2 s.m,médio,PT,PT,gosta,9.0,1,,2022,esquerda,1.06255936195651,0.0
Sul,feminino,boomers,45-59,1960s,católica,+ de 5 s.m,médio,PL,PL,não gosta,0.0,0,,2022,centro,1.69275844462723,1.0
Nordeste,feminino,geracaoZ,16-29,2000s,católica,até 2 s.m,médio,PT,PT,gosta,10.0,1,,2022,direita,0.842058346536544,0.0
Norte/Centro-Oeste,masculino,millenials,30-44,1980s,católica,2 a 5 s.m,superior,PL,PL,gosta,7.0,0,,2022,não sabe,0.385264322902551,1.0
Sul,feminino,millenials,30-44,1980s,católica,2 a 5 s.m,superior,PT,PT,gosta,10.0,1,,2022,não sabe,0.904755184881235,0.0
